geo_unit,geometry,area,Population,Density
93074,"POLYGON ((3776583.0976012195 2896660.030960042, 3776602.979386629 2896657.9243525853, 3776934.8190053916 2896613.2543828525, 3776959.6759463684 2896610.6710447324, 3777438.9508213885 2896731.5845096027, 3777456.6687813685 2896855.322553923, 3777467.831356614 2896964.8133453503, 3777422.4736847207 2897135.403088744, 3777354.415505831 2897378.7260673414, 3777352.072481541 2897404.0779883047, 3777527.5601639124 2897451.183495735, 3777542.4667721754 2897449.55386647, 3777550.817833224 2897433.6771210204, 3777608.594136603 2897261.696524205, 3777628.7722526304 2897164.1782996543, 3777751.5811955025 2896942.6458685687, 3777861.9271830316 2896760.6021256596, 3777994.890571868 2896678.508830669, 3778076.422939657 2896652.905614708, 3778237.9868161627 2896621.0405850895, 3778714.2778189713 2896688.675365111, 3779312.4724601423 2896739.4062568163, 3779411.1830636524 2896740.7031316343, 3779452.927844488 2896739.417295028, 3779585.606727181 2896747.510758485, 3779835.9307976337 2896682.5205879724, 3779969.8811925803 2896568.073519025, 3779961.3415568243 2896533.7136475085, 3779844.625636076 2895735.699352173, 3779837.4972231807 2895666.025998576, 3779777.8527210234 2895621.9880274036, 3779503.226505216 2895474.7186143333, 3779184.289373073 2895327.071506289, 3779090.312699548 2895291.650011707, 3779042.1082555293 2895261.492117847, 3779024.0922664776 2895286.737428964, 3778679.9914520215 2895572.487765554, 3778112.998995292 2895607.317089174, 3777685.265785369 2895450.400231256, 3777356.0383949876 2895543.3614355996, 3777093.1808288638 2895706.049929668, 3777073.477396968 2895808.6494878214, 3777055.6516797207 2895830.560392592, 3777054.2415708764 2895865.874110885, 3777047.4883838533 2895947.02998705, 3777014.5100588994 2896096.5333504328, 3777004.278320197 2896128.7725955914, 3776985.2697843267 2896186.276958712, 3776975.749474022 2896204.678136151, 3776844.9529808816 2896395.619160101, 3776770.257311591 2896454.5408604415, 3776744.710872648 2896472.2668447057, 3776730.2615253935 2896478.777733412, 3776634.4087639 2896473.6921969433, 3776596.225279173 2896542.985034976, 3776589.3830994535 2896573.8943868307, 3776583.0976012195 2896660.030960042))",3.680907085905252,6834.0,1857.0
93077,"POLYGON ((3773928.314669548 2890106.906884565, 3773915.057879605 2890055.407728577, 3773689.7158567873 2890236.120949524, 3773625.583899063 2890276.0410111276, 3773576.9498287896 2890286.3316429206, 3773400.672326357 2890269.456334323, 3773244.755781143 2890208.413597027, 3773188.6739195846 2890199.2150425147, 3773133.9823145038 2890204.859879365, 3772821.074146993 2890287.8273525187, 3772699.503316501 2890375.872876641, 3772673.154051874 2890436.4962614984, 3772642.6538102096 2890507.468532192, 3772556.4583102576 2890596.947697804, 3772472.5976217235 2890660.9740331294, 3772457.6809825217 2890662.5046303053, 3772454.2142359964 2890678.014674513, 3772398.211808372 2890718.9658704894, 3772223.4597822158 2890827.690807798, 3772203.1106028063 2890824.8171008546, 3772061.34238304 2890651.150646813, 3771841.4851371655 2890636.346389136, 3771822.0691497643 2890643.4347530883, 3771721.793150541 2890694.0592903313, 3771619.083417756 2890770.146561443, 3771582.9733565273 2890809.090637211, 3771439.2603872307 2891171.958416371, 3771494.8736199928 2891429.06966429, 3771532.7988428315 2891522.027642576, 3771540.0090761073 2891572.1966386014, 3771440.7392436382 2891629.2588296137, 3771215.44187928 2891733.1841937806, 3770929.9227130394 2891838.3622285826, 3770975.9741706457 2891994.468036464, 3771209.8031856674 2892070.5492642103, 3771528.7008714923 2892047.307156032, 3771760.8318945374 2892304.5785672176, 3771971.01015906 2892690.803364618, 3771977.4849822596 2892705.25959974, 3771996.3342923773 2892693.1997820023, 3772559.4298475566 2892936.0251483773, 3772576.3124256474 2892954.4086295804, 3772581.754837554 2892908.555209692, 3772578.0004064785 2892823.478667426, 3772567.503013494 2892769.303199992, 3772551.4642320126 2892710.633342604, 3772537.957857508 2892676.8490717993, 3772478.78369042 2892491.0440871287, 3772500.2744928803 2892307.857751957, 3772608.8816726957 2892241.157024611, 3772675.3009330225 2892153.875406677, 3772744.1541214064 2892041.1315594437, 3772756.5383976633 2892014.715267352, 3772764.4140529837 2891993.756925679, 3772826.226847509 2891861.585404406, 3773036.520852925 2891708.9471854763, 3773055.9460535436 2891701.958710285, 3773090.267742888 2891743.597980783, 3773128.3590633357 2891809.401198229, 3773250.4545806115 2892033.501077776, 3773265.089239738 2892063.2572811265, 3773402.0402875612 2891787.8884603046, 3773784.3336102087 2890912.9579352005, 3773918.647977709 2890208.4478870365, 3773928.314669548 2890106.906884565))",4.002819322094132,28664.0,7161.0
93078,"POLYGON ((3777542.4667721754 2897449.55386647, 3777527.5601639124 2897451.183495735, 3777352.072481541 2897404.0779883047, 3777354.415505831 2897378.7260673414, 3777422.4736847207 2897135.403088744, 3777467.831356614 2896964.8133453503, 3777456.6687813685 2896855.322553923, 3777438.9508213885 2896731.5845096027, 3776959.6759463684 2896610.6710447324, 3776934.8190053916 2896613.2543828525, 3776602.979386629 2896657.9243525853, 3776583.0976012195 2896660.030960042, 3776562.5524620432 2896802.9153097076, 3776539.1885661064 2897016.4268009313, 3776479.531510288 2897414.736742156, 3776461.4239185094 2897533.2648327053, 3776441.7229946894 2897585.508627195, 3776401.621619215 2897645.034881257, 3776160.6716896826 2897942.8244601768, 3775716.2773987954 2898455.4085191954, 3775697.896019201 2898472.4481480303, 3775396.474717293 2898595.220890277, 3774728.514414639 2898637.6512834737, 3774651.2360242256 2898631.4917638875, 3774391.163948986 2898607.37867441, 3774355.053340026 2898594.8599015176, 3774321.8184332945 2898640.8640195793, 3774240.2718784017 2898800.1522760973, 3774029.785686591 2899192.5252329907, 3773718.693767538 2899700.3838574896, 3773714.667872826 2899706.7000326193, 3773387.9147564643 2900197.367397082, 3773113.823694556 2900423.0664121434, 3772612.183818766 2901164.0974169276, 3772551.3195551145 2901255.871604756, 3772716.2790808007 2901375.9389286656, 3772565.6711679013 2901510.594965319, 3772908.4836424896 2901506.057396584, 3773244.13938508 2901550.4523875336, 3774054.99306726 2901516.107561257, 3774627.9158167937 2901418.550663694, 3774874.928616317 2901128.9174158815, 3775000.3990107975 2900834.2547098068, 3775200.8455780717 2900473.002419035, 3775419.033466896 2900255.989292422, 3776045.0814731084 2900408.0422248556, 3776449.589846182 2900708.178395339, 3776463.9388552206 2900701.676882849, 3776620.5632959586 2900514.3905603415, 3776952.6713310005 2899981.117563021, 3777213.8392543336 2899147.1897646734, 3777181.158840701 2898483.5456003686, 3777180.973061217 2898186.9608404296, 3777280.078446978 2897886.0858285353, 3777460.960550763 2897635.0657828, 3777510.0084027844 2897574.5824283743, 3777544.4331058552 2897469.467287899, 3777542.4667721754 2897449.55386647))",10.357695116764019,35820.0,3458.0
93079,"POLYGON ((3762095.9534092485 2901542.775102338, 3762092.766614157 2901503.47818211, 3762016.363707353 2900841.383950539, 3761822.349567592 2899902.706119868, 3761819.8132096557 2899877.820715228, 3761803.8640026106 2899869.4015187803, 3761775.164993241 2899809.636997887, 3761735.014672461 2899735.8949141335, 3761646.373825414 2899654.647811177, 3761531.286027779 2899561.165045868, 3761498.9200999634 2899539.3457589187, 3761331.92258157 2899486.431904214, 3761321.9825010626 2899487.487193254, 3761251.65376336 2899585.310445101, 3761048.54933862 2899857.9203406475, 3760770.2444274696 2900228.822853771, 3760516.5990909566 2900546.8985276194, 3760513.135968805 2900562.409207103, 3760573.660964471 2900644.6470830077, 3761104.799605168 2901388.7051233505, 3761537.2397381244 2901578.6516787456, 3762026.7799108294 2901570.5276239594, 3762095.9534092485 2901542.775102338))",2.09595498198293,12502.0,5965.0
94001,"POLYGON ((3763746.434928201 2873652.0702676643, 3763738.5463560093 2873672.931738307, 3763594.1721244613 2874276.2540389323, 3763600.872484575 2874588.242242337, 3763603.2105732276 2874596.0599393034, 3764081.3354619616 2874809.254272754, 3764399.590592209 2874869.9073530054, 3764494.0902449554 2874848.580727573, 3765291.658589936 2874480.4781755744, 3765313.9267799007 2874363.2434063544, 3765330.6444324413 2874274.687465258, 3765342.8276178413 2874189.1799310762, 3765240.397169981 2874169.7494480363, 3765064.5051923483 2874167.918348051, 3764815.9204069735 2874143.604919818, 3764626.53436249 2874108.086382747, 3764439.029318946 2874042.230594778, 3764254.9931228124 2873960.8632780374, 3764047.5199864088 2873846.8619193416, 3763777.760395643 2873663.8430982744, 3763746.434928201 2873652.0702676643))",1.2141747829193879,5327.0,4387.0
94002,"POLYGON ((3764449.479653154 2880229.4298126404, 3764486.4136388777 2880279.666171829, 3764550.2496072925 2880371.652121784, 3764640.1383741405 2880518.8384783105, 3765098.0120757027 2881366.2424739, 3765136.3543463047 2881463.6890208973, 3765169.3600285295 2881590.9996237927, 3765188.1911085187 2881774.956470552, 3765181.8994582295 2881861.1034963396, 3765172.61027694 2881917.3817026694, 3765166.2226455524 2881953.176828542, 3765142.5786916227 2882066.319662526, 3765112.0779946535 2882160.920704372, 3765075.0283596264 2882240.267649235, 3764942.3701323997 2882465.193334046, 3764753.6699216287 2882756.4113840726, 3764469.831844415 2883198.190561346, 3764386.2515668976 2883362.821013635, 3764368.0453579337 2883430.006913756, 3764358.658139257 2883486.2946039275, 3764354.433989264 2883592.3474086146, 3764368.2156754285 2883726.627872614, 3764383.3090656917 2883825.600114212, 3764461.0510984464 2884094.97551757, 3764530.1602154956 2884328.991398388, 3764537.755979826 2884403.6530705066, 3764535.400851889 2884479.269448356, 3764532.500605489 2884519.052281756, 3764521.232440482 2884565.970761241, 3764507.093784945 2884602.609995606, 3764494.599964454 2884632.1555031287, 3764567.5489760544 2884602.740346005, 3764682.167799878 2884576.5648136823, 3764794.0067273825 2884552.8676230675, 3764903.2743334966 2884541.379221245, 3764968.9415187417 2884544.6285777073, 3764976.8178357882 2884523.668349414, 3765253.662064546 2883940.8294639844, 3765339.8641193835 2883804.195402293, 3765400.4864396937 2883693.5371054653, 3765444.6151897255 2883590.090224231, 3765470.717301911 2883505.3605837002, 3765488.9831025423 2883427.011810016, 3765526.9111721916 2883258.4193968074, 3765549.515141029 2883139.5467843073, 3765626.5549164573 2882672.3756756233, 3765841.712998049 2881329.6882171296, 3765867.6272013457 2881141.037752731, 3765880.7273362097 2881055.7456746637, 3765768.8038951866 2880749.336197683, 3765424.350719018 2880045.14928631, 3765403.8151308154 2879992.0330473166, 3765181.0434425296 2880040.6414990076, 3764704.7945514093 2880159.5029273024, 3764449.479653154 2880229.4298126404))",3.7267710132393383,44397.0,11913.0
94003,"POLYGON ((3759496.33574591 2883024.9181083897, 3759463.0700987186 2883055.655102076, 3759358.076687021 2883140.6247706953, 3759304.7294061785 2883179.9243219094, 3758833.757011718 2883210.16310684, 3758533.592945339 2883342.421643176, 3758189.560389675 2883540.1129318555, 3758086.7446187744 2883607.5856277975, 3758291.3924286775 2884157.5031736214, 3758339.4931617216 2884335.4354361515, 3758259.947468732 2884357.649521957, 3758239.0828493885 2884329.998522909, 3758215.0160514573 2884271.392133763, 3758174.2816702463 2884172.0657004155, 3757954.715380636 2884112.227724828, 3757727.979304909 2884145.158681579, 3757720.2920623897 2884412.385852937, 3757731.9359763293 2884430.568276825, 3757809.160854207 2884550.717162455, 3757824.44037891 2884574.4813528783, 3758021.8381105517 2884525.2680048146, 3758291.8304852652 2884478.232078459, 3758573.625492209 2884886.037982449, 3758599.192543792 2884922.083427497, 3758704.4403513446 2884879.508479598, 3758862.718186594 2884816.763401877, 3758977.1258670376 2884796.932332295, 3759452.66405765 2884516.553500808, 3759499.891810494 2884024.0802408913, 3759578.94054478 2883948.336467347, 3759658.067313036 2883874.495256118, 3759636.99444839 2883843.5467239167, 3759616.496788972 2883811.236164541, 3759587.492712225 2883753.5056880713, 3759549.631974892 2883636.6130775553, 3759728.160274275 2883522.066992225, 3759807.330938368 2883441.185194192, 3759827.265810273 2883419.2673473856, 3759786.233738058 2883360.680932684, 3759792.7060275963 2883143.6329634944, 3759787.287068599 2883106.155353003, 3759636.1251417566 2882969.4794831583, 3759547.3225399 2882976.496659144, 3759496.33574591 2883024.9181083897))",2.2365409642935523,19526.0,8730.0
94004,"POLYGON ((3770500.5985722765 2878007.621431657, 3770510.670010175 2878024.0461245887, 3771253.9206196377 2877729.059917055, 3772110.766942685 2877240.051432105, 3773305.8112124414 2876884.20993833, 3773375.3193932027 2876876.947981682, 3774567.465860622 2876651.074894649, 3774483.1971385935 2876570.2881336017, 3774159.733330465 2876210.153180512, 3774084.8227625494 2875885.81749836, 3774206.001289667 2875832.997703131, 3773750.199027236 2875131.408419356, 3773289.3042973806 2874566.5090453164, 3773092.154308259 2874406.0669065784, 3772916.1322123166 2874254.6581444545, 3772745.014040623 2874106.2978650155, 3772768.6119989557 2873928.026568407, 3772805.070908005 2873886.2358736047, 3772536.7113373526 2873863.090425642, 3772382.444109549 2873850.929331876, 3772331.808666083 2873901.114816181, 3771826.5867123064 2874428.999058655, 3771773.6580184954 2874538.410272356, 3771712.644121895 2874666.5893343342, 3771599.9154413277 2874927.8868658952, 3771489.0691092117 2875168.4980983445, 3771425.3422284657 2875317.0414814646, 3771256.360188351 2875707.972835585, 3771180.397102556 2875882.416949615, 3770960.1322407518 2876037.41662303, 3770698.9296079916 2876132.6102276547, 3770486.7040128955 2876445.4625148457, 3770019.2693492337 2877548.6396247707, 3769977.8897005813 2877642.9733652975, 3770002.5033468995 2877655.9938708404, 3770204.0155118196 2877755.6960805156, 3770299.2106043017 2877810.503143025, 3770373.3849370414 2877875.6680655894, 3770431.080824025 2877931.053544497, 3770500.5985722765 2878007.621431657))",9.096254491491862,16483.0,1812.0
94011,"POLYGON ((3768571.274500571 2878071.4247708065, 3768695.265395765 2878109.8994106227, 3768850.0712062046 2878158.9905018015, 3768895.2643798427 2878526.0816646116, 3768851.108062073 2878646.516303865, 3768763.3054859005 2878852.0540893683, 3768724.2342247716 2879511.7954940586, 3768772.314255851 2879791.6581917126, 3768855.6850790856 2880074.1683855928, 3768881.7919097496 2880602.008419037, 3768825.6477278103 2880849.643752861, 3768820.2317829235 2880887.254780379, 3768874.173699943 2880903.5943803512, 3768954.897018074 2880925.005893394, 3768993.1929001757 2880888.9670561063, 3769036.90295019 2880853.916976718, 3769112.6947787385 2880800.1101817694, 3769211.901262298 2880731.493805247, 3769311.4558067312 2880670.885794644, 3769426.661764426 2880618.7289544446, 3769719.5302931527 2880487.6211966695, 3769816.331872778 2880452.3072398137, 3770197.935604404 2880402.459259219, 3771498.947382294 2880278.2649115585, 3771563.7089856905 2880290.0511698658, 3771607.665506492 2880304.8365386203, 3771675.4945182167 2880342.966313437, 3771667.852900211 2880311.733756311, 3771320.719843445 2879900.508217998, 3770963.284280574 2879679.64766077, 3770476.802788372 2879163.4662106265, 3770306.9255477767 2878486.4639560124, 3770308.301521928 2878217.8435051166, 3770500.5985722765 2878007.621431657, 3770431.080824025 2877931.053544497, 3770373.3849370414 2877875.6680655894, 3770299.2106043017 2877810.503143025, 3770204.0155118196 2877755.6960805156, 3770002.5033468995 2877655.9938708404, 3769977.8897005813 2877642.9733652975, 3769908.869565853 2877632.902267115, 3769515.1996341674 2877535.6358931586, 3769100.76285566 2877681.1087174746, 3768751.2168186917 2877848.3083699164, 3768671.091085883 2877923.4388421243, 3768603.2680750056 2878000.204624975, 3768571.274500571 2878071.4247708065))",5.451180477291768,16439.0,3016.0
94015,"POLYGON ((3773058.368116928 2884935.5577212763, 3772926.078076443 2885071.1677694963, 3772787.7095703864 2885191.177593046, 3772661.4579144493 2885184.2804718288, 3772529.4378917525 2885172.609042604, 3771834.7356405817 2885260.5064587337, 3771598.9110414614 2885360.509879456, 3771584.0520736235 2885395.9089287575, 3771593.1435537688 2885459.770238053, 3771743.558507411 2885403.034143041, 3772043.428234834 2885288.9514100077, 3772118.005766457 2885281.1998616513, 3772169.68894148 2885295.9471848886, 3772290.584147907 2885348.58933206, 3772371.2551011858 2885400.5638089133, 3772487.157685075 2885506.0536682736, 3772556.535191196 2885632.5880394755, 3772576.604029794 2885680.721565913, 3772590.6607593047 2885769.738321948, 3772601.3400333687 2885874.156185849, 3772594.108122726 2885951.342131118, 3772544.679497724 2886082.9311737968, 3772462.4785940396 2886186.199988051, 3772381.1891801283 2886285.260398207, 3772343.5636626584 2886359.529755668, 3772325.355293774 2886426.711076146, 3772267.4546186863 2886744.463975854, 3772256.740151235 2886886.313899643, 3772249.2224114565 2887058.012100125, 3772264.8787824702 2887161.952440886, 3772281.381351143 2887225.6052949904, 3772323.852441711 2887346.7767256936, 3772373.239733532 2887427.0788259367, 3772419.5765572726 2887487.670694422, 3772481.844156296 2887556.4854738847, 3772498.3595222966 2887569.8791731857, 3772571.1377490247 2887643.717355771, 3772629.3847244177 2887672.811845889, 3772639.79275022 2887676.739430096, 3772669.34731281 2887622.4425319186, 3773067.835560343 2887344.6176990587, 3773706.7149705705 2886790.3572550933, 3773997.165918865 2886709.750903048, 3774302.5097302278 2886159.720115961, 3774030.51124073 2886095.321952354, 3773957.6170959137 2886073.8616832467, 3773838.5004720595 2885856.805244223, 3773801.944955208 2885701.192281682, 3773803.4674978815 2885565.149211804, 3773704.274536526 2885370.0050602453, 3773565.1673239376 2885119.5824402417, 3773085.4569725264 2884937.484797166, 3773058.368116928 2884935.5577212763))",3.339574703781455,16319.0,4887.0
